cod;classes;bandas;value;comp_onda
3;vegetacao;SWIR1;0,114325;1,61
3;vegetacao;SWIR1;0,134345;1,61
3;vegetacao;SWIR1;0,1260675;1,61
3;vegetacao;SWIR1;0,126535;1,61
3;vegetacao;SWIR1;0,13699875;1,61
3;vegetacao;SWIR1;0,1293675;1,61
3;vegetacao;SWIR1;0,13147125;1,61
3;vegetacao;SWIR1;0,12855625;1,61
3;vegetacao;SWIR1;0,1273325;1,61
3;vegetacao;SWIR1;0,1371775;1,61
3;vegetacao;SWIR1;0,132365;1,61
3;vegetacao;SWIR1;0,1320075;1,61
3;vegetacao;SWIR1;0,16067625;1,61
3;vegetacao;SWIR1;0,15552;1,61
3;vegetacao;SWIR1;0,14265;1,61
3;vegetacao;SWIR1;0,14079375;1,61
3;vegetacao;SWIR1;0,1410825;1,61
3;vegetacao;SWIR1;0,1752375;1,61
3;vegetacao;SWIR1;0,1611575;1,61
3;vegetacao;SWIR1;0,14181125;1,61
3;vegetacao;SWIR1;0,1268925;1,61
3;vegetacao;SWIR1;0,12913375;1,61
3;vegetacao;SWIR1;0,12885875;1,61
3;vegetacao;SWIR1;0,13147125;1,61
3;vegetacao;SWIR1;0,1274975;1,61
3;vegetacao;SWIR1;0,126645;1,61
3;vegetacao;SWIR1;0,1339325;1,61
3;vegetacao;SWIR1;0,1369025;1,61
3;vegetacao;SWIR1;0,13462;1,61
3;vegetacao;SWIR1;0,1474075;1,61
3;vegetacao;SWIR1;0,1361325;1,61
3;vegetacao;SWIR1;0,16370125;1,61
3;vegetacao;SWIR1;0,13633875;1,61
3;vegetacao;SWIR1;0,1379475;1,61
3;vegetacao;SWIR1;0,12571;1,61
3;vegetacao;SWIR1;0,1257375;1,61
3;vegetacao;SWIR1;0,12861125;1,61
3;vegetacao;SWIR1;0,12802;1,61
3;vegetacao;SWIR1;0,135335;1,61
3;vegetacao;SWIR1;0,15508;1,61
3;vegetacao;SWIR1;0,14332375;1,61
3;vegetacao;SWIR1;0,13358875;1,61
3;vegetacao;SWIR1;0,1336575;1,61
3;vegetacao;SWIR1;0,14175625;1,61
3;vegetacao;SWIR1;0,13045375;1,61
3;vegetacao;SWIR1;0,13444125;1,61
3;vegetacao;SWIR1;0,13814;1,61
3;vegetacao;SWIR1;0,133355;1,61
3;vegetacao;SWIR1;0,1348125;1,61
3;vegetacao;SWIR1;0,13077;1,61
3;vegetacao;SWIR1;0,13363;1,61
3;vegetacao;SWIR1;0,142485;1,61
3;vegetacao;SWIR1;0,1455925;1,61
3;vegetacao;SWIR1;0,1402575;1,61
3;vegetacao;SWIR1;0,142925;1,61
3;vegetacao;SWIR1;0,14885125;1,61
3;vegetacao;SWIR1;0,15052875;1,61
3;vegetacao;SWIR1;0,1378925;1,61
3;vegetacao;SWIR1;0,13407;1,61
3;vegetacao;SWIR1;0,1530175;1,61
3;vegetacao;SWIR1;0,1504325;1,61
3;vegetacao;SWIR1;0,1693525;1,61
3;vegetacao;SWIR1;0,16256;1,61
3;vegetacao;SWIR1;0,15385625;1,61
3;vegetacao;SWIR1;0,14628;1,61
3;vegetacao;SWIR1;0,13193875;1,61
3;vegetacao;SWIR1;0,1322275;1,61
3;vegetacao;SWIR1;0,134785;1,61
3;vegetacao;SWIR1;0,1323925;1,61
3;vegetacao;SWIR1;0,1406425;1,61
3;vegetacao;SWIR1;0,14474;1,61
3;vegetacao;SWIR1;0,1170475;1,61
3;vegetacao;SWIR1;0,145235;1,61
3;vegetacao;SWIR1;0,13165;1,61
3;vegetacao;SWIR1;0,1370675;1,61
3;vegetacao;SWIR1;0,15211;1,61
3;vegetacao;SWIR1;0,14038125;1,61
3;vegetacao;SWIR1;0,15657875;1,61
3;vegetacao;SWIR1;0,13484;1,61
3;vegetacao;SWIR1;0,1478475;1,61
3;vegetacao;SWIR1;0,1598925;1,61
3;vegetacao;SWIR1;0,1473525;1,61
3;vegetacao;SWIR1;0,13583;1,61
3;vegetacao;SWIR1;0,140065;1,61
3;vegetacao;SWIR1;0,13506;1,61
3;vegetacao;SWIR1;0,125655;1,61
3;vegetacao;SWIR1;0,17345;1,61
3;vegetacao;SWIR1;0,1846425;1,61
3;vegetacao;SWIR1;0,19028;1,61
3;vegetacao;SWIR1;0,1796925;1,61
3;vegetacao;SWIR1;0,18803875;1,61
3;vegetacao;SWIR1;0,17940375;1,61
3;vegetacao;SWIR1;0,1590125;1,61
3;vegetacao;SWIR1;0,16741375;1,61
3;vegetacao;SWIR1;0,173945;1,61
3;vegetacao;SWIR1;0,1840925;1,61
3;vegetacao;SWIR1;0,1589575;1,61
3;vegetacao;SWIR1;0,1713875;1,61
3;vegetacao;SWIR1;0,18880875;1,61
3;vegetacao;SWIR1;0,17706625;1,61
3;vegetacao;SWIR1;0,18278625;1,61
3;vegetacao;SWIR1;0,166355;1,61
3;vegetacao;SWIR1;0,1788125;1,61
3;vegetacao;SWIR1;0,2010875;1,61
3;vegetacao;SWIR1;0,15343;1,61
3;vegetacao;SWIR1;0,15717;1,61
3;vegetacao;SWIR1;0,162065;1,61
3;vegetacao;SWIR1;0,16608;1,61
3;vegetacao;SWIR1;0,16251875;1,61
3;vegetacao;SWIR1;0,1718825;1,61
3;vegetacao;SWIR1;0,174275;1,61
3;vegetacao;SWIR1;0,1565925;1,61
3;vegetacao;SWIR1;0,1641275;1,61
3;vegetacao;SWIR1;0,169655;1,61
3;vegetacao;SWIR1;0,16540625;1,61
3;vegetacao;SWIR1;0,18143875;1,61
3;vegetacao;SWIR1;0,175485;1,61
3;vegetacao;SWIR1;0,1851925;1,61
3;vegetacao;SWIR1;0,1678675;1,61
3;vegetacao;SWIR1;0,15451625;1,61
3;vegetacao;SWIR1;0,1576925;1,61
3;vegetacao;SWIR1;0,1597825;1,61
3;vegetacao;SWIR1;0,1637975;1,61
3;vegetacao;SWIR1;0,19721;1,61
3;vegetacao;SWIR1;0,1869525;1,61
3;vegetacao;SWIR1;0,1859625;1,61
3;vegetacao;SWIR1;0,1571425;1,61
3;vegetacao;SWIR1;0,15365;1,61
3;vegetacao;SWIR1;0,14387375;1,61
3;vegetacao;SWIR1;0,158105;1,61
3;vegetacao;SWIR1;0,157225;1,61
3;vegetacao;SWIR1;0,2099425;1,61
3;vegetacao;SWIR1;0,18487625;1,61
3;vegetacao;SWIR1;0,1732025;1,61
3;vegetacao;SWIR1;0,1587375;1,61
3;vegetacao;SWIR1;0,1662175;1,61
3;vegetacao;SWIR1;0,18478;1,61
3;vegetacao;SWIR1;0,1559325;1,61
3;vegetacao;SWIR1;0,1648425;1,61
3;vegetacao;SWIR1;0,174715;1,61
3;vegetacao;SWIR1;0,1956975;1,61
3;vegetacao;SWIR1;0,223995;1,61
3;vegetacao;SWIR1;0,1639075;1,61
3;vegetacao;SWIR1;0,1709475;1,61
3;vegetacao;SWIR1;0,18159;1,61
3;vegetacao;SWIR1;0,1818925;1,61
3;vegetacao;SWIR1;0,18930375;1,61
3;vegetacao;SWIR1;0,17728625;1,61
3;vegetacao;SWIR1;0,1826625;1,61
3;vegetacao;SWIR1;0,175485;1,61
3;vegetacao;SWIR1;0,176805;1,61
3;vegetacao;SWIR1;0,2073025;1,61
3;vegetacao;SWIR1;0,2112625;1,61
3;vegetacao;SWIR1;0,18324;1,61
3;vegetacao;SWIR1;0,17338125;1,61
3;vegetacao;SWIR1;0,1659975;1,61
3;vegetacao;SWIR1;0,16760625;1,61
3;vegetacao;SWIR1;0,17059;1,61
3;vegetacao;SWIR1;0,181425;1,61
3;vegetacao;SWIR1;0,18412;1,61
3;vegetacao;SWIR1;0,1749075;1,61
3;vegetacao;SWIR1;0,16295875;1,61
3;vegetacao;SWIR1;0,15376;1,61
3;vegetacao;SWIR1;0,16763375;1,61
3;vegetacao;SWIR1;0,20412625;1,61
3;vegetacao;SWIR1;0,19983625;1,61
3;vegetacao;SWIR1;0,18412;1,61
3;vegetacao;SWIR1;0,2216025;1,61
3;vegetacao;SWIR1;0,223445;1,61
3;vegetacao;SWIR1;0,18215375;1,61
3;vegetacao;SWIR1;0,2093925;1,61
3;vegetacao;SWIR1;0,21980125;1,61
3;vegetacao;SWIR1;0,220695;1,61
3;vegetacao;SWIR1;0,1824425;1,61
3;vegetacao;SWIR1;0,1807375;1,61
3;vegetacao;SWIR1;0,22871125;1,61
3;vegetacao;SWIR1;0,1920125;1,61
3;vegetacao;SWIR1;0,181315;1,61
3;vegetacao;SWIR1;0,1773825;1,61
3;vegetacao;SWIR1;0,1894;1,61
3;vegetacao;SWIR1;0,18049;1,61
3;vegetacao;SWIR1;0,17560875;1,61
3;vegetacao;SWIR1;0,16977875;1,61
3;vegetacao;SWIR1;0,202545;1,61
3;vegetacao;SWIR1;0,17459125;1,61
3;vegetacao;SWIR1;0,1832675;1,61
3;vegetacao;SWIR1;0,1681975;1,61
3;vegetacao;SWIR1;0,1801875;1,61
3;vegetacao;SWIR1;0,159645;1,61
3;vegetacao;SWIR1;0,1816725;1,61
3;vegetacao;SWIR1;0,181755;1,61
3;vegetacao;SWIR1;0,176915;1,61
3;vegetacao;SWIR1;0,19545;1,61
3;vegetacao;SWIR1;0,2341975;1,61
3;vegetacao;SWIR1;0,2129675;1,61
3;vegetacao;SWIR1;0,194625;1,61
3;vegetacao;SWIR1;0,19249375;1,61
3;vegetacao;SWIR1;0,1944325;1,61
3;vegetacao;SWIR1;0,1957525;1,61
3;vegetacao;SWIR1;0,19402;1,61
3;vegetacao;SWIR1;0,15630375;1,61
3;vegetacao;SWIR1;0,1619;1,61
3;vegetacao;SWIR1;0,154255;1,61
3;vegetacao;SWIR1;0,1584075;1,61
3;vegetacao;SWIR1;0,16628625;1,61
3;vegetacao;SWIR1;0,17101625;1,61
3;vegetacao;SWIR1;0,1719925;1,61
3;vegetacao;SWIR1;0,1676475;1,61
3;vegetacao;SWIR1;0,1866225;1,61
3;vegetacao;SWIR1;0,2024075;1,61
3;vegetacao;SWIR1;0,1691325;1,61
3;vegetacao;SWIR1;0,1835425;1,61
3;vegetacao;SWIR1;0,19021125;1,61
3;vegetacao;SWIR1;0,1847525;1,61
3;vegetacao;SWIR1;0,169325;1,61
3;vegetacao;SWIR1;0,15325125;1,61
3;vegetacao;SWIR1;0,169215;1,61
3;vegetacao;SWIR1;0,1400925;1,61
3;vegetacao;SWIR1;0,1626975;1,61
3;vegetacao;SWIR1;0,1708375;1,61
3;vegetacao;SWIR1;0,16436125;1,61
3;vegetacao;SWIR1;0,15278375;1,61
3;vegetacao;SWIR1;0,1740825;1,61
3;vegetacao;SWIR1;0,191655;1,61
3;vegetacao;SWIR1;0,165695;1,61
3;vegetacao;SWIR1;0,20051;1,61
3;vegetacao;SWIR1;0,19106375;1,61
3;vegetacao;SWIR1;0,1587375;1,61
3;vegetacao;SWIR1;0,1776025;1,61
3;vegetacao;SWIR1;0,1647875;1,61
3;vegetacao;SWIR1;0,18423;1,61
3;vegetacao;SWIR1;0,1906375;1,61
3;vegetacao;SWIR1;0,2271025;1,61
3;vegetacao;SWIR1;0,17422;1,61
3;vegetacao;SWIR1;0,14874125;1,61
3;vegetacao;SWIR1;0,222345;1,61
3;vegetacao;SWIR1;0,154255;1,61
3;vegetacao;SWIR1;0,19485875;1,61
3;vegetacao;SWIR1;0,19210875;1,61
3;vegetacao;SWIR1;0,1585725;1,61
3;vegetacao;SWIR1;0,19818625;1,61
3;vegetacao;SWIR1;0,1882175;1,61
3;vegetacao;SWIR1;0,1594525;1,61
3;vegetacao;SWIR1;0,16025;1,61
3;vegetacao;SWIR1;0,145565;1,61
3;vegetacao;SWIR1;0,1887675;1,61
3;vegetacao;SWIR1;0,20293;1,61
3;vegetacao;SWIR1;0,168445;1,61
3;vegetacao;SWIR1;0,14947;1,61
3;vegetacao;SWIR1;0,19675625;1,61
3;vegetacao;SWIR1;0,19026625;1,61
3;vegetacao;SWIR1;0,1878325;1,61
3;vegetacao;SWIR1;0,16031875;1,61
3;vegetacao;SWIR1;0,1784;1,61
3;vegetacao;SWIR1;0,1782625;1,61
3;vegetacao;SWIR1;0,1833225;1,61
3;vegetacao;SWIR1;0,19666;1,61
3;vegetacao;SWIR1;0,167125;1,61
3;vegetacao;SWIR1;0,189785;1,61
3;vegetacao;SWIR1;0,18996375;1,61
3;vegetacao;SWIR1;0,21102875;1,61
3;vegetacao;SWIR1;0,2022425;1,61
3;vegetacao;SWIR1;0,19765;1,61
3;vegetacao;SWIR1;0,20880125;1,61
3;vegetacao;SWIR1;0,2010325;1,61
3;vegetacao;SWIR1;0,20027625;1,61
3;vegetacao;SWIR1;0,1771625;1,61
3;vegetacao;SWIR1;0,167235;1,61
3;vegetacao;SWIR1;0,20742625;1,61
3;vegetacao;SWIR1;0,1911875;1,61
3;vegetacao;SWIR1;0,1784825;1,61
3;vegetacao;SWIR1;0,1820575;1,61
3;vegetacao;SWIR1;0,1840375;1,61
3;vegetacao;SWIR1;0,1944325;1,61
3;vegetacao;SWIR1;0,18544;1,61
3;vegetacao;SWIR1;0,17884;1,61
3;vegetacao;SWIR1;0,1969075;1,61
3;vegetacao;SWIR1;0,1912975;1,61
3;vegetacao;SWIR1;0,1890425;1,61
3;vegetacao;SWIR1;0,19117375;1,61
3;vegetacao;SWIR1;0,1817275;1,61
3;vegetacao;SWIR1;0,1945975;1,61
3;vegetacao;SWIR1;0,19127;1,61
3;vegetacao;SWIR1;0,191435;1,61
3;vegetacao;SWIR1;0,18572875;1,61
3;vegetacao;SWIR1;0,18473875;1,61
3;vegetacao;SWIR1;0,19590375;1,61
3;vegetacao;SWIR1;0,19017;1,61
3;vegetacao;SWIR1;0,1978975;1,61
3;vegetacao;SWIR1;0,1938;1,61
3;vegetacao;SWIR1;0,2147275;1,61
3;vegetacao;SWIR1;0,20525375;1,61
3;vegetacao;SWIR1;0,19947875;1,61
3;vegetacao;SWIR1;0,19589;1,61
3;vegetacao;SWIR1;0,19424;1,61
3;vegetacao;SWIR1;0,1861825;1,61
3;vegetacao;SWIR1;0,186925;1,61
3;vegetacao;SWIR1;0,2143975;1,61
3;vegetacao;SWIR1;0,2152225;1,61
3;vegetacao;SWIR1;0,24606375;1,61
3;vegetacao;SWIR1;0,205735;1,61
3;vegetacao;SWIR1;0,22015875;1,61
3;vegetacao;SWIR1;0,27150125;1,61
3;vegetacao;SWIR1;0,2806175;1,61
3;vegetacao;SWIR1;0,2429975;1,61
3;vegetacao;SWIR1;0,2840825;1,61
3;vegetacao;SWIR1;0,28280375;1,61
3;vegetacao;SWIR1;0,266895;1,61
3;vegetacao;SWIR1;0,2123625;1,61
3;vegetacao;SWIR1;0,20814125;1,61
3;vegetacao;SWIR1;0,2263875;1,61
3;vegetacao;SWIR1;0,2378;1,61
3;vegetacao;SWIR1;0,198805;1,61
3;vegetacao;SWIR1;0,198035;1,61
3;vegetacao;SWIR1;0,2006475;1,61
3;vegetacao;SWIR1;0,27328875;1,61
3;vegetacao;SWIR1;0,2779225;1,61
3;vegetacao;SWIR1;0,2583975;1,61
3;vegetacao;SWIR1;0,20139;1,61
3;vegetacao;SWIR1;0,27546125;1,61
3;vegetacao;SWIR1;0,24044;1,61
3;vegetacao;SWIR1;0,1768325;1,61
3;vegetacao;SWIR1;0,2125275;1,61
3;vegetacao;SWIR1;0,2146725;1,61
3;vegetacao;SWIR1;0,23693375;1,61
3;vegetacao;SWIR1;0,27084125;1,61
3;vegetacao;SWIR1;0,24022;1,61
3;vegetacao;SWIR1;0,2581225;1,61
3;vegetacao;SWIR1;0,228285;1,61
3;vegetacao;SWIR1;0,23778625;1,61
3;vegetacao;SWIR1;0,266565;1,61
3;vegetacao;SWIR1;0,2175325;1,61
3;vegetacao;SWIR1;0,19304375;1,61
3;vegetacao;SWIR1;0,2717075;1,61
3;vegetacao;SWIR1;0,23736;1,61
3;vegetacao;SWIR1;0,23047125;1,61
3;vegetacao;SWIR1;0,2630725;1,61
3;vegetacao;SWIR1;0,243575;1,61
3;vegetacao;SWIR1;0,2571325;1,61
3;vegetacao;SWIR1;0,29457375;1,61
3;vegetacao;SWIR1;0,29929;1,61
3;vegetacao;SWIR1;0,233455;1,61
3;vegetacao;SWIR1;0,24389125;1,61
3;vegetacao;SWIR1;0,220695;1,61
3;vegetacao;SWIR1;0,21053375;1,61
3;vegetacao;SWIR1;0,2696725;1,61
3;vegetacao;SWIR1;0,24622875;1,61
3;vegetacao;SWIR1;0,182635;1,61
3;vegetacao;SWIR1;0,2439875;1,61
3;vegetacao;SWIR1;0,22480625;1,61
3;vegetacao;SWIR1;0,22895875;1,61
3;vegetacao;SWIR1;0,2655475;1,61
3;vegetacao;SWIR1;0,2578475;1,61
3;vegetacao;SWIR1;0,275475;1,61
3;vegetacao;SWIR1;0,2486075;1,61
3;vegetacao;SWIR1;0,2401925;1,61
3;vegetacao;SWIR1;0,24633875;1,61
3;vegetacao;SWIR1;0,2685725;1,61
3;vegetacao;SWIR1;0,26167;1,61
3;vegetacao;SWIR1;0,22884875;1,61
3;vegetacao;SWIR1;0,236095;1,61
3;vegetacao;SWIR1;0,17142875;1,61
3;vegetacao;SWIR1;0,2355725;1,61
3;vegetacao;SWIR1;0,2976675;1,61
3;vegetacao;SWIR1;0,20404375;1,61
3;vegetacao;SWIR1;0,2018025;1,61
3;vegetacao;SWIR1;0,18137;1,61
3;vegetacao;SWIR1;0,18412;1,61
3;vegetacao;SWIR1;0,2108775;1,61
3;vegetacao;SWIR1;0,2253425;1,61
3;vegetacao;SWIR1;0,211565;1,61
3;vegetacao;SWIR1;0,22579625;1,61
3;vegetacao;SWIR1;0,17613125;1,61
3;vegetacao;SWIR1;0,17565;1,61
3;vegetacao;SWIR1;0,16949;1,61
3;vegetacao;SWIR1;0,18429875;1,61
3;vegetacao;SWIR1;0,2319975;1,61
3;vegetacao;SWIR1;0,1863475;1,61
3;vegetacao;SWIR1;0,22746;1,61
3;vegetacao;SWIR1;0,16796375;1,61
3;vegetacao;SWIR1;0,25648625;1,61
3;vegetacao;SWIR1;0,2510825;1,61
3;vegetacao;SWIR1;0,21067125;1,61
3;vegetacao;SWIR1;0,2212175;1,61
3;vegetacao;SWIR1;0,20612;1,61
3;vegetacao;SWIR1;0,2102175;1,61
3;vegetacao;SWIR1;0,22695125;1,61
3;vegetacao;SWIR1;0,2557575;1,61
3;vegetacao;SWIR1;0,1795825;1,61
3;vegetacao;SWIR1;0,1916275;1,61
3;vegetacao;SWIR1;0,172735;1,61
3;vegetacao;SWIR1;0,21540125;1,61
3;vegetacao;SWIR1;0,22587875;1,61
3;vegetacao;SWIR1;0,20315;1,61
3;vegetacao;SWIR1;0,2850725;1,61
3;vegetacao;SWIR1;0,246435;1,61
3;vegetacao;SWIR1;0,2917825;1,61
3;vegetacao;SWIR1;0,24559625;1,61
3;vegetacao;SWIR1;0,2323275;1,61
3;vegetacao;SWIR1;0,2300725;1,61
3;vegetacao;SWIR1;0,23857;1,61
3;vegetacao;SWIR1;0,2646675;1,61
3;vegetacao;SWIR1;0,211565;1,61
3;vegetacao;SWIR1;0,22174;1,61
3;vegetacao;SWIR1;0,2301275;1,61
3;vegetacao;SWIR1;0,24460625;1,61
3;vegetacao;SWIR1;0,268545;1,61
3;vegetacao;SWIR1;0,267555;1,61
3;vegetacao;SWIR1;0,18896;1,61
3;vegetacao;SWIR1;0,1900875;1,61
3;vegetacao;SWIR1;0,19736125;1,61
3;vegetacao;SWIR1;0,193635;1,61
3;vegetacao;SWIR1;0,186815;1,61
3;vegetacao;SWIR1;0,1985575;1,61
3;vegetacao;SWIR1;0,189895;1,61
3;vegetacao;SWIR1;0,1793625;1,61
3;vegetacao;SWIR1;0,1950925;1,61
3;vegetacao;SWIR1;0,19733375;1,61
3;vegetacao;SWIR1;0,1998775;1,61
3;vegetacao;SWIR1;0,20508875;1,61
3;vegetacao;SWIR1;0,20973625;1,61
3;vegetacao;SWIR1;0,2026;1,61
3;vegetacao;SWIR1;0,19281;1,61
3;vegetacao;SWIR1;0,22560375;1,61
3;vegetacao;SWIR1;0,198805;1,61
3;vegetacao;SWIR1;0,19347;1,61
3;vegetacao;SWIR1;0,20368625;1,61
3;vegetacao;SWIR1;0,1959175;1,61
3;vegetacao;SWIR1;0,1945975;1,61
3;vegetacao;SWIR1;0,2115375;1,61
3;vegetacao;SWIR1;0,1918475;1,61
3;vegetacao;SWIR1;0,21936125;1,61
3;vegetacao;SWIR1;0,2282025;1,61
3;vegetacao;SWIR1;0,2147;1,61
3;vegetacao;SWIR1;0,17995375;1,61
3;vegetacao;SWIR1;0,2630725;1,61
3;vegetacao;SWIR1;0,2345825;1,61
3;vegetacao;SWIR1;0,25078;1,61
3;vegetacao;SWIR1;0,25518;1,61
3;vegetacao;SWIR1;0,26409;1,61
3;vegetacao;SWIR1;0,255895;1,61
3;vegetacao;SWIR1;0,2679675;1,61
3;vegetacao;SWIR1;0,25626625;1,61
3;vegetacao;SWIR1;0,25362625;1,61
3;vegetacao;SWIR1;0,177135;1,61
3;vegetacao;SWIR1;0,2116475;1,61
3;vegetacao;SWIR1;0,2145625;1,61
3;vegetacao;SWIR1;0,21888;1,61
3;vegetacao;SWIR1;0,192315;1,61
3;vegetacao;SWIR1;0,23412875;1,61
3;vegetacao;SWIR1;0,185385;1,61
3;vegetacao;SWIR1;0,19749875;1,61
3;vegetacao;SWIR1;0,2610925;1,61
3;vegetacao;SWIR1;0,258095;1,61
3;vegetacao;SWIR1;0,296375;1,61
3;vegetacao;SWIR1;0,2637875;1,61
3;vegetacao;SWIR1;0,23571;1,61
3;vegetacao;SWIR1;0,23021;1,61
3;vegetacao;SWIR1;0,224325;1,61
3;vegetacao;SWIR1;0,2280375;1,61
3;vegetacao;SWIR1;0,2302375;1,61
3;vegetacao;SWIR1;0,2805075;1,61
3;vegetacao;SWIR1;0,30204;1,61
3;vegetacao;SWIR1;0,2993175;1,61
3;vegetacao;SWIR1;0,275915;1,61
3;vegetacao;SWIR1;0,285485;1,61
3;vegetacao;SWIR1;0,29049;1,61
3;vegetacao;SWIR1;0,31250375;1,61
3;vegetacao;SWIR1;0,23461;1,61
3;vegetacao;SWIR1;0,23461;1,61
3;vegetacao;SWIR1;0,274155;1,61
3;vegetacao;SWIR1;0,257985;1,61
3;vegetacao;SWIR1;0,2476175;1,61
3;vegetacao;SWIR1;0,2145625;1,61
3;vegetacao;SWIR1;0,2073575;1,61
3;vegetacao;SWIR1;0,1861825;1,61
3;vegetacao;SWIR1;0,17794625;1,61
3;vegetacao;SWIR1;0,23593;1,61
3;vegetacao;SWIR1;0,2215475;1,61
3;vegetacao;SWIR1;0,3146625;1,61
3;vegetacao;SWIR1;0,28379375;1,61
3;vegetacao;SWIR1;0,28882625;1,61
3;vegetacao;SWIR1;0,23252;1,61
3;vegetacao;SWIR1;0,21476875;1,61
3;vegetacao;SWIR1;0,25552375;1,61
3;vegetacao;SWIR1;0,24165;1,61
3;vegetacao;SWIR1;0,23159875;1,61
3;vegetacao;SWIR1;0,26233;1,61
3;vegetacao;SWIR1;0,3444175;1,61
3;vegetacao;SWIR1;0,2444;1,61
3;vegetacao;SWIR1;0,33394;1,61
3;vegetacao;SWIR1;0,27531;1,61
3;vegetacao;SWIR1;0,2573525;1,61
3;vegetacao;SWIR1;0,2134625;1,61
3;vegetacao;SWIR1;0,290435;1,61
3;vegetacao;SWIR1;0,311225;1,61
3;vegetacao;SWIR1;0,3119125;1,61
3;vegetacao;SWIR1;0,26673;1,61
3;vegetacao;SWIR1;0,282405;1,61
3;vegetacao;SWIR1;0,25441;1,61
3;vegetacao;SWIR1;0,28224;1,61
3;vegetacao;SWIR1;0,2793525;1,61
1;sedimentos;SWIR2;0,55398125;2,2
1;sedimentos;SWIR2;0,6064925;2,2
1;sedimentos;SWIR2;0,54624;2,2
1;sedimentos;SWIR2;0,57812625;2,2
1;sedimentos;SWIR2;0,612845;2,2
1;sedimentos;SWIR2;0,5726125;2,2
1;sedimentos;SWIR2;0,484805;2,2
1;sedimentos;SWIR2;0,61037;2,2
1;sedimentos;SWIR2;0,54064375;2,2
1;sedimentos;SWIR2;0,2838075;2,2
1;sedimentos;SWIR2;0,60628625;2,2
1;sedimentos;SWIR2;0,6151;2,2
1;sedimentos;SWIR2;0,58199;2,2
1;sedimentos;SWIR2;0,54732625;2,2
1;sedimentos;SWIR2;0,5789375;2,2
1;sedimentos;SWIR2;0,3102625;2,2
1;sedimentos;SWIR2;0,38315125;2,2
1;sedimentos;SWIR2;0,31381;2,2
1;sedimentos;SWIR2;0,61115375;2,2
1;sedimentos;SWIR2;0,605585;2,2
1;sedimentos;SWIR2;0,62446375;2,2
1;sedimentos;SWIR2;0,6096;2,2
1;sedimentos;SWIR2;0,62872625;2,2
1;sedimentos;SWIR2;0,49612125;2,2
1;sedimentos;SWIR2;0,56968375;2,2
1;sedimentos;SWIR2;0,6103975;2,2
1;sedimentos;SWIR2;0,59039125;2,2
1;sedimentos;SWIR2;0,56110375;2,2
1;sedimentos;SWIR2;0,602395;2,2
1;sedimentos;SWIR2;0,62632;2,2
1;sedimentos;SWIR2;0,55504;2,2
1;sedimentos;SWIR2;0,5790475;2,2
1;sedimentos;SWIR2;0,5806425;2,2
1;sedimentos;SWIR2;0,5668925;2,2
1;sedimentos;SWIR2;0,54694125;2,2
1;sedimentos;SWIR2;0,20533625;2,2
1;sedimentos;SWIR2;0,45294625;2,2
1;sedimentos;SWIR2;0,5612825;2,2
1;sedimentos;SWIR2;0,35996875;2,2
1;sedimentos;SWIR2;0,0924075;2,2
1;sedimentos;SWIR2;0,4156975;2,2
1;sedimentos;SWIR2;0,527375;2,2
1;sedimentos;SWIR2;0,586005;2,2
1;sedimentos;SWIR2;0,5762425;2,2
1;sedimentos;SWIR2;0,4553525;2,2
1;sedimentos;SWIR2;0,55999;2,2
1;sedimentos;SWIR2;0,4017;2,2
1;sedimentos;SWIR2;0,560155;2,2
1;sedimentos;SWIR2;0,587215;2,2
1;sedimentos;SWIR2;0,5933475;2,2
1;sedimentos;SWIR2;0,31403;2,2
1;sedimentos;SWIR2;0,59429625;2,2
1;sedimentos;SWIR2;0,58428625;2,2
1;sedimentos;SWIR2;0,3550875;2,2
1;sedimentos;SWIR2;0,1154525;2,2
1;sedimentos;SWIR2;0,2979425;2,2
1;sedimentos;SWIR2;0,54767;2,2
1;sedimentos;SWIR2;0,54316;2,2
1;sedimentos;SWIR2;0,512745;2,2
1;sedimentos;SWIR2;0,583475;2,2
1;sedimentos;SWIR2;0,5923025;2,2
1;sedimentos;SWIR2;0,55541125;2,2
1;sedimentos;SWIR2;0,5865;2,2
1;sedimentos;SWIR2;0,6056675;2,2
1;sedimentos;SWIR2;0,63149;2,2
1;sedimentos;SWIR2;0,5327925;2,2
1;sedimentos;SWIR2;0,559715;2,2
1;sedimentos;SWIR2;0,58824625;2,2
1;sedimentos;SWIR2;0,5971975;2,2
1;sedimentos;SWIR2;0,5746475;2,2
1;sedimentos;SWIR2;0,6208475;2,2
1;sedimentos;SWIR2;0,56164;2,2
1;sedimentos;SWIR2;0,59211;2,2
1;sedimentos;SWIR2;0,6042375;2,2
1;sedimentos;SWIR2;0,5969775;2,2
1;sedimentos;SWIR2;0,62588;2,2
1;sedimentos;SWIR2;0,6108375;2,2
1;sedimentos;SWIR2;0,6168325;2,2
1;sedimentos;SWIR2;0,600305;2,2
1;sedimentos;SWIR2;0,5919725;2,2
1;sedimentos;SWIR2;0,5215725;2,2
1;sedimentos;SWIR2;0,5655725;2,2
1;sedimentos;SWIR2;0,6237075;2,2
1;sedimentos;SWIR2;0,566315;2,2
1;sedimentos;SWIR2;0,5302075;2,2
1;sedimentos;SWIR2;0,580725;2,2
1;sedimentos;SWIR2;0,57015125;2,2
1;sedimentos;SWIR2;0,59866875;2,2
1;sedimentos;SWIR2;0,64854;2,2
